,Link,Title,Text,Code
10,https://stackoverflow.com/questions/192249/,How do I parse command line arguments in Bash?,"['Two common ways to pass key-value-pair arguments are:', 'Usage demo-space-separated.sh -e conf -s /etc -l /usr/lib /etc/hosts', 'output from copy-pasting the block above:', 'Usage demo-equals-separated.sh -e=conf -s=/etc -l=/usr/lib /etc/hosts', 'output from copy-pasting the block above:', 'To better understand ${i#*=} search for ""Substring Removal"" in this guide. It is functionally equivalent to `sed \'s/[^=]*=//\' <<< ""$i""` which calls a needless subprocess or `echo ""$i"" | sed \'s/[^=]*=//\'` which calls two needless subprocesses. ', 'from: http://mywiki.wooledge.org/BashFAQ/035#getopts', 'getopt(1) limitations (older, relatively-recent getopt versions): ', ""More recent getopt versions don't have these limitations."", ""Additionally, the POSIX shell (and others) offer getopts which doesn't have these limitations. I've included a simplistic getopts example."", 'Usage demo-getopts.sh -vf /etc/hosts foo bar', 'output from copy-pasting the block above:', 'The advantages of getopts are:', 'The disadvantage of getopts is that it can only handle short options (-h, not --help) without additional code.', 'There is a getopts tutorial which explains what all of the syntax and variables mean.  In bash, there is also help getopts, which might be informative.']","[<code>--option argument</code>, <code>demo-space-separated.sh -e conf -s /etc -l /usr/lib /etc/hosts</code>, <code>cat &gt;/tmp/demo-space-separated.sh &lt;&lt;'EOF'
#!/bin/bash

POSITIONAL=()
while [[ $# -gt 0 ]]
do
key=""$1""

case $key in
    -e|--extension)
    EXTENSION=""$2""
    shift # past argument
    shift # past value
    ;;
    -s|--searchpath)
    SEARCHPATH=""$2""
    shift # past argument
    shift # past value
    ;;
    -l|--lib)
    LIBPATH=""$2""
    shift # past argument
    shift # past value
    ;;
    --default)
    DEFAULT=YES
    shift # past argument
    ;;
    *)    # unknown option
    POSITIONAL+=(""$1"") # save it in an array for later
    shift # past argument
    ;;
esac
done
set -- ""${POSITIONAL[@]}"" # restore positional parameters

echo ""FILE EXTENSION  = ${EXTENSION}""
echo ""SEARCH PATH     = ${SEARCHPATH}""
echo ""LIBRARY PATH    = ${LIBPATH}""
echo ""DEFAULT         = ${DEFAULT}""
echo ""Number files in SEARCH PATH with EXTENSION:"" $(ls -1 ""${SEARCHPATH}""/*.""${EXTENSION}"" | wc -l)
if [[ -n $1 ]]; then
    echo ""Last line of file specified as non-opt/last argument:""
    tail -1 ""$1""
fi
EOF

chmod +x /tmp/demo-space-separated.sh

/tmp/demo-space-separated.sh -e conf -s /etc -l /usr/lib /etc/hosts
</code>, <code>FILE EXTENSION  = conf
SEARCH PATH     = /etc
LIBRARY PATH    = /usr/lib
DEFAULT         =
Number files in SEARCH PATH with EXTENSION: 14
Last line of file specified as non-opt/last argument:
#93.184.216.34    example.com
</code>, <code>--option=argument</code>, <code>demo-equals-separated.sh -e=conf -s=/etc -l=/usr/lib /etc/hosts</code>, <code>cat &gt;/tmp/demo-equals-separated.sh &lt;&lt;'EOF'
#!/bin/bash

for i in ""$@""
do
case $i in
    -e=*|--extension=*)
    EXTENSION=""${i#*=}""
    shift # past argument=value
    ;;
    -s=*|--searchpath=*)
    SEARCHPATH=""${i#*=}""
    shift # past argument=value
    ;;
    -l=*|--lib=*)
    LIBPATH=""${i#*=}""
    shift # past argument=value
    ;;
    --default)
    DEFAULT=YES
    shift # past argument with no value
    ;;
    *)
          # unknown option
    ;;
esac
done
echo ""FILE EXTENSION  = ${EXTENSION}""
echo ""SEARCH PATH     = ${SEARCHPATH}""
echo ""LIBRARY PATH    = ${LIBPATH}""
echo ""DEFAULT         = ${DEFAULT}""
echo ""Number files in SEARCH PATH with EXTENSION:"" $(ls -1 ""${SEARCHPATH}""/*.""${EXTENSION}"" | wc -l)
if [[ -n $1 ]]; then
    echo ""Last line of file specified as non-opt/last argument:""
    tail -1 $1
fi
EOF

chmod +x /tmp/demo-equals-separated.sh

/tmp/demo-equals-separated.sh -e=conf -s=/etc -l=/usr/lib /etc/hosts
</code>, <code>FILE EXTENSION  = conf
SEARCH PATH     = /etc
LIBRARY PATH    = /usr/lib
DEFAULT         =
Number files in SEARCH PATH with EXTENSION: 14
Last line of file specified as non-opt/last argument:
#93.184.216.34    example.com
</code>, <code>${i#*=}</code>, <code>`sed 's/[^=]*=//' &lt;&lt;&lt; ""$i""`</code>, <code>`echo ""$i"" | sed 's/[^=]*=//'`</code>, <code>getopt</code>, <code>getopt</code>, <code>getopts</code>, <code>getopts</code>, <code>demo-getopts.sh -vf /etc/hosts foo bar</code>, <code>cat &gt;/tmp/demo-getopts.sh &lt;&lt;'EOF'
#!/bin/sh

# A POSIX variable
OPTIND=1         # Reset in case getopts has been used previously in the shell.

# Initialize our own variables:
output_file=""""
verbose=0

while getopts ""h?vf:"" opt; do
    case ""$opt"" in
    h|\?)
        show_help
        exit 0
        ;;
    v)  verbose=1
        ;;
    f)  output_file=$OPTARG
        ;;
    esac
done

shift $((OPTIND-1))

[ ""${1:-}"" = ""--"" ] &amp;&amp; shift

echo ""verbose=$verbose, output_file='$output_file', Leftovers: $@""
EOF

chmod +x /tmp/demo-getopts.sh

/tmp/demo-getopts.sh -vf /etc/hosts foo bar
</code>, <code>verbose=1, output_file='/etc/hosts', Leftovers: foo bar
</code>, <code>getopts</code>, <code>dash</code>, <code>-vf filename</code>, <code>getopts</code>, <code>-h</code>, <code>--help</code>, <code>help getopts</code>]"
11,https://stackoverflow.com/questions/4651437/,How do I set a variable to the output of a command in Bash?,"['In addition to backticks `command`, command substitution can be done with $(command) or ""$(command)"", which I find easier to read, and allows for nesting.', 'Quoting ("") does matter to preserve multi-line variable values; it is optional on the right-hand side of an assignment, as word splitting is not performed, so OUTPUT=$(ls -1) would work fine.']","[<code>`command`</code>, <code>$(command)</code>, <code>""$(command)""</code>, <code>OUTPUT=$(ls -1)
echo ""${OUTPUT}""

MULTILINE=$(ls \
   -1)
echo ""${MULTILINE}""
</code>, <code>""</code>, <code>OUTPUT=$(ls -1)</code>]"
12,https://stackoverflow.com/questions/2518127/,How to reload .bashrc settings without logging out and back in again?,"['You can enter the long form command:', 'or you can use the shorter version of the command:']","[<code>source ~/.bashrc
</code>, <code>. ~/.bashrc
</code>]"
13,https://stackoverflow.com/questions/169511/,How do I iterate over a range of numbers defined by variables in Bash?,['edit: I prefer seq over the other methods because I can actually remember it ;)'],"[<code>for i in $(seq 1 $END); do echo $i; done</code>, <code>seq</code>]"
14,https://stackoverflow.com/questions/3601515/,How to check if a variable is set in Bash?,"['where ${var+x} is a parameter expansion which evaluates to nothing if var is unset, and substitutes the string x otherwise.', 'Quotes can be omitted (so we can say ${var+x} instead of ""${var+x}"") because this syntax & usage guarantees this will only expand to something that does not require quotes (since it either expands to x (which contains no word breaks so it needs no quotes), or to nothing (which results in [ -z  ], which conveniently evaluates to the same value (true) that [ -z """" ] does as well)).', 'However, while quotes can be safely omitted, and it was not immediately obvious to all (it wasn\'t even apparent to the first author of this quotes explanation who is also a major Bash coder), it would sometimes be better to write the solution with quotes as [ -z ""${var+x}"" ], at the very small possible cost of an O(1) speed penalty.  The first author also added this as a comment next to the code using this solution giving the URL to this answer, which now also includes the explanation for why the quotes can be safely omitted.', 'This is often wrong because it doesn\'t distinguish between a variable that is unset and a variable that is set to the empty string. That is to say, if var=\'\', then the above solution will output ""var is blank"". ', 'The distinction between unset and ""set to the empty string"" is essential in situations where the user has to specify an extension, or additional list of properties, and that not specifying them defaults to a non-empty value, whereas specifying the empty string should make the script use an empty extension or list of additional properties.', 'The distinction may not be essential in every scenario though. In those cases  [ -z ""$var"" ] will be just fine. ', '']","[<code>if [ -z ${var+x} ]; then echo ""var is unset""; else echo ""var is set to '$var'""; fi
</code>, <code>${var+x}</code>, <code>var</code>, <code>x</code>, <code>${var+x}</code>, <code>""${var+x}""</code>, <code>x</code>, <code>[ -z  ]</code>, <code>[ -z """" ]</code>, <code>[ -z ""${var+x}"" ]</code>, <code>if [ -z ""$var"" ]; then echo ""var is blank""; else echo ""var is set to '$var'""; fi
</code>, <code>var=''</code>, <code>[ -z ""$var"" ]</code>]"
15,https://stackoverflow.com/questions/1358540/,How can I count all the lines of code in a directory recursively?,"['Try:', 'The SLOCCount tool may help as well.', 'It will give an accurate source lines of code count for whatever\nhierarchy you point it at, as well as some additional stats.', 'Sorted output:', ""find . -name '*.php' | xargs wc -l | sort -nr""]","[<code>find . -name '*.php' | xargs wc -l
</code>, <code>find . -name '*.php' | xargs wc -l | sort -nr</code>]"
16,https://stackoverflow.com/questions/8880603/,Loop through an array of strings in Bash?,"['You can use it like this:', 'Also works for multi-line array declaration']","[<code>## declare an array variable
declare -a arr=(""element1"" ""element2"" ""element3"")

## now loop through the above array
for i in ""${arr[@]}""
do
   echo ""$i""
   # or do whatever with individual element of the array
done

# You can access them using echo ""${arr[0]}"", ""${arr[1]}"" also
</code>, <code>declare -a arr=(""element1"" 
                ""element2"" ""element3""
                ""element4""
                )
</code>]"
17,https://stackoverflow.com/questions/876239/,How to redirect and append both stdout and stderr to a file with Bash?,['Bash executes the redirects from left to right as follows:'],"[<code>cmd &gt;&gt;file.txt 2&gt;&amp;1
</code>, <code>&gt;&gt;file.txt</code>, <code>file.txt</code>, <code>stdout</code>, <code>2&gt;&amp;1</code>, <code>stderr</code>, <code>stdout</code>, <code>&amp;1</code>, <code>stdout</code>]"
18,https://stackoverflow.com/questions/226703/,How do I prompt for Yes/No/Cancel input in a Linux shell script?,"['The simplest and most widely available method to get user input at a shell prompt is the read command. The best way to illustrate its use is a simple demonstration:', ""Another method, pointed out by Steven Huwig, is Bash's select command. Here is the same example using select:"", ""With select you don't need to sanitize the input – it displays the available choices, and you type a number corresponding to your choice. It also loops automatically, so there's no need for a while true loop to retry if they give invalid input."", 'Also, Léa Gris demonstrated a way to make the request language agnostic in her answer. Adapting my first example to better serve multiple languages might look like this:', 'Obviously other communication strings remain untranslated here (Install, Answer) which would need to be addressed in a more fully completed translation, but even a partial translation would be helpful in many cases.', 'Finally, please check out the excellent answer by F. Hauri.']","[<code>read</code>, <code>while true; do
    read -p ""Do you wish to install this program?"" yn
    case $yn in
        [Yy]* ) make install; break;;
        [Nn]* ) exit;;
        * ) echo ""Please answer yes or no."";;
    esac
done
</code>, <code>select</code>, <code>select</code>, <code>echo ""Do you wish to install this program?""
select yn in ""Yes"" ""No""; do
    case $yn in
        Yes ) make install; break;;
        No ) exit;;
    esac
done
</code>, <code>select</code>, <code>while true</code>, <code>set -- $(locale LC_MESSAGES)
yesptrn=""$1""; noptrn=""$2""; yesword=""$3""; noword=""$4""

while true; do
    read -p ""Install (${yesword} / ${noword})? "" yn
    case $yn in
        ${yesptrn##^} ) make install; break;;
        ${noptrn##^} ) exit;;
        * ) echo ""Answer ${yesword} / ${noword}."";;
    esac
done
</code>]"
19,https://stackoverflow.com/questions/1521462/,Looping through the content of a file in Bash,"['One way to do it is:', ""As pointed out in the comments, this has the side effects of trimming leading whitespace, interpreting backslash sequences, and skipping the last line if it's missing a terminating linefeed. If these are concerns, you can do:"", 'Exceptionally, if the loop body may read from standard input, you can open the file using a different file descriptor:', 'Here, 10 is just an arbitrary number (different from 0, 1, 2).']","[<code>while read p; do
  echo ""$p""
done &lt;peptides.txt
</code>, <code>while IFS="""" read -r p || [ -n ""$p"" ]
do
  printf '%s\n' ""$p""
done &lt; peptides.txt
</code>, <code>while read -u 10 p; do
  ...
done 10&lt;peptides.txt
</code>]"
20,https://stackoverflow.com/questions/6482377/,Check existence of input argument in a Bash shell script,"['It is:', 'The $# variable will tell you the number of input arguments the script was passed.', 'Or you can check if an argument is an empty string or not like:', 'The -z switch will test if the expansion of ""$1"" is a null string or not. If it is a null string then the body is executed.']","[<code>if [ $# -eq 0 ]
  then
    echo ""No arguments supplied""
fi
</code>, <code>$#</code>, <code>if [ -z ""$1"" ]
  then
    echo ""No argument supplied""
fi
</code>, <code>-z</code>]"
21,https://stackoverflow.com/questions/7131670/,Make a Bash alias that takes a parameter?,"['Bash alias does not directly accept parameters. You will have to create a function.', 'alias does not accept parameters but a function can be called just like an alias. For example:', 'By the way, Bash functions defined in your .bashrc and other files are available as commands within your shell. So for instance you can call the earlier function like this ']","[<code>alias</code>, <code>myfunction() {
    #do things with parameters like $1 such as
    mv ""$1"" ""$1.bak""
    cp ""$2"" ""$1""
}


myfunction old.conf new.conf #calls `myfunction`
</code>, <code>.bashrc</code>, <code>$ myfunction original.conf my.conf
</code>]"
22,https://stackoverflow.com/questions/2264428/,How to convert a string to lower case in Bash?,"['The are various ways:', 'You may run into portability issues with the following examples:', 'Note: YMMV on this one. Doesn\'t work for me (GNU bash version 4.2.46 and 4.0.33 (and same behaviour 2.05b.0 but nocasematch is not implemented)) even with using shopt -u nocasematch;. Unsetting that nocasematch causes [[ ""fooBaR"" == ""FOObar"" ]] to match OK BUT inside case weirdly [b-z] are incorrectly matched by [A-Z]. Bash is confused by the double-negative (""unsetting nocasematch"")! :-)']","[<code>$ echo ""$a"" | tr '[:upper:]' '[:lower:]'
hi all
</code>, <code>$ echo ""$a"" | awk '{print tolower($0)}'
hi all
</code>, <code>$ echo ""${a,,}""
hi all
</code>, <code>$ echo ""$a"" | sed -e 's/\(.*\)/\L\1/'
hi all
# this also works:
$ sed -e 's/\(.*\)/\L\1/' &lt;&lt;&lt; ""$a""
hi all
</code>, <code>$ echo ""$a"" | perl -ne 'print lc'
hi all
</code>, <code>lc(){
    case ""$1"" in
        [A-Z])
        n=$(printf ""%d"" ""'$1"")
        n=$((n+32))
        printf \\$(printf ""%o"" ""$n"")
        ;;
        *)
        printf ""%s"" ""$1""
        ;;
    esac
}
word=""I Love Bash""
for((i=0;i&lt;${#word};i++))
do
    ch=""${word:$i:1}""
    lc ""$ch""
done
</code>, <code>shopt -u nocasematch;</code>]"
23,https://stackoverflow.com/questions/4565700/,How to specify the private SSH-key to use when executing shell command on Git?,"['Something like this should work (suggested by orip):', 'if you prefer subshells, you could try the following (though it is more fragile):', 'Git will invoke SSH which will find its agent by environment variable; this will, in turn, have the key loaded.', 'Alternatively, setting HOME may also do the trick, provided you are willing to setup a directory that contains only a .ssh directory as HOME; this may either contain an identity.pub, or a config file setting IdentityFile.']","[<code>ssh-agent bash -c 'ssh-add /somewhere/yourkey; git clone git@github.com:user/project.git'
</code>, <code>ssh-agent $(ssh-add /somewhere/yourkey; git clone git@github.com:user/project.git)
</code>, <code>HOME</code>, <code>.ssh</code>, <code>HOME</code>]"
24,https://stackoverflow.com/questions/2990414/,echo that outputs to stderr,"['You could do this, which facilitates reading:', '>&2 copies file descriptor #2 to file descriptor #1. Therefore, after this redirection is performed, both file descriptors will refer to the same file: the one file descriptor #2 was originally referring to. For more information see the Bash Hackers Illustrated Redirection Tutorial.']","[<code>&gt;&amp;2 echo ""error""
</code>, <code>&gt;&amp;2</code>]"
25,https://stackoverflow.com/questions/10376206/,What is the preferred Bash shebang?,"['You should use #!/usr/bin/env bash for portability: different *nixes put bash in different places, and using /usr/bin/env is a workaround to run the first bash found on the PATH. And sh is not bash.']","[<code>#!/usr/bin/env bash</code>, <code>bash</code>, <code>/usr/bin/env</code>, <code>bash</code>, <code>PATH</code>, <code>sh</code>, <code>bash</code>]"
26,https://stackoverflow.com/questions/1401482/,YYYY-MM-DD format date in shell script,"[""In bash (>=4.2) it is preferable to use printf's built-in date formatter (part of bash) rather than the external date (usually GNU date)."", 'As such:', 'In bash (<4.2): ', 'Other available date formats can be viewed from the date man pages (for external non-bash specific command):']","[<code>date</code>, <code># put current date as yyyy-mm-dd in $date
# -1 -&gt; explicit current date, bash &gt;=4.3 defaults to current time if not provided
# -2 -&gt; start time for shell
printf -v date '%(%Y-%m-%d)T\n' -1 

# put current date as yyyy-mm-dd HH:MM:SS in $date
printf -v date '%(%Y-%m-%d %H:%M:%S)T\n' -1 

# to print directly remove -v flag, as such:
printf '%(%Y-%m-%d)T\n' -1
# -&gt; current date printed to terminal
</code>, <code># put current date as yyyy-mm-dd in $date
date=$(date '+%Y-%m-%d')

# put current date as yyyy-mm-dd HH:MM:SS in $date
date=$(date '+%Y-%m-%d %H:%M:%S')

# print current date directly
echo $(date '+%Y-%m-%d')
</code>, <code>man date
</code>]"
27,https://stackoverflow.com/questions/3137094/,How to count lines in a document?,"['Use wc:', 'This will output the number of lines in <filename>:', 'Or, to omit the <filename> from the result use wc -l < <filename>:', 'You can also pipe data to wc as well:']","[<code>wc</code>, <code>wc -l &lt;filename&gt;
</code>, <code>&lt;filename&gt;</code>, <code>$ wc -l /dir/file.txt
3272485 /dir/file.txt
</code>, <code>&lt;filename&gt;</code>, <code>wc -l &lt; &lt;filename&gt;</code>, <code>$ wc -l &lt; /dir/file.txt
3272485
</code>, <code>wc</code>, <code>$ cat /dir/file.txt | wc -l
3272485
$ curl yahoo.com --silent | wc -l
63
</code>]"
28,https://stackoverflow.com/questions/418896/,How to redirect output to a file and stdout,"['The command you want is named tee:', 'For example, if you only care about stdout:', 'If you want to include stderr, do:', '2>&1 redirects channel 2 (stderr/standard error) into channel 1 (stdout/standard output), such that both is written as stdout. It is also directed to the given output file as of the tee command.', 'Furthermore, if you want to append to the log file, use tee -a as:']","[<code>tee</code>, <code>foo | tee output.file
</code>, <code>ls -a | tee output.file
</code>, <code>program [arguments...] 2&gt;&amp;1 | tee outfile
</code>, <code>2&gt;&amp;1</code>, <code>tee</code>, <code>tee -a</code>, <code>program [arguments...] 2&gt;&amp;1 | tee -a outfile
</code>]"
